Date,Symbol,Open,High,Low,Close,Volume,Turnover
2008-07-29,MUNDRAPORT,580,617,540.1,554.7,2243341,130442653705000
2008-07-30,MUNDRAPORT,570,585,555.05,563.9,1003847,56989910600000
2008-07-31,MUNDRAPORT,571,585,565,578,715753,41278513475000
2008-08-01,MUNDRAPORT,570,584,555.55,576.25,658570,37725136690000
2008-08-04,MUNDRAPORT,576,597.9,571.15,585.05,527239,30973828580000
2008-08-05,MUNDRAPORT,585.05,600,580,587,522809,30802217875000
2008-08-06,MUNDRAPORT,600.5,605.4,570,576.65,494133,29186254640000
2008-08-07,MUNDRAPORT,576.65,590,571.3,573.75,510311,29617997425000
2008-08-08,MUNDRAPORT,570,590.7,565,581.55,565925,32738676160000
2008-08-11,MUNDRAPORT,590,602,584.25,591,505730,30024584120000
2008-08-12,MUNDRAPORT,592,633.5,591.05,626.5,2196252,136062323460000
2008-08-13,MUNDRAPORT,620,637,607,614.75,823967,51218515265000
2008-08-14,MUNDRAPORT,615,618.95,565.25,572.3,524090,30784378210000
2008-08-18,MUNDRAPORT,575.1,588.8,566,573.75,267398,15453475585000
2008-08-19,MUNDRAPORT,574,579.4,559.05,568.9,198592,11288112800000
2008-08-20,MUNDRAPORT,572,584,572,580.15,219629,12723639940000
2008-08-21,MUNDRAPORT,580,581,562,564.35,198200,11277556940000
2008-08-22,MUNDRAPORT,565,579.5,560,575.9,257000,14660802465000
2008-08-25,MUNDRAPORT,589.8,596.3,579,582.2,413765,24302228435000
2008-08-26,MUNDRAPORT,575.25,578,566,568.65,205317,11704291190000
2008-08-27,MUNDRAPORT,574,576.5,557.1,560.8,187926,10677694065000
2008-08-28,MUNDRAPORT,551.65,574.9,551.65,557.55,310199,17484694245000
2008-08-29,MUNDRAPORT,567,581,567,577.25,280056,16066197180000
2008-09-01,MUNDRAPORT,574.9,595,570.3,591.05,559722,32898389615000
2008-09-02,MUNDRAPORT,595.1,604.8,586.25,590.65,498792,29792689240000
2008-09-04,MUNDRAPORT,586,591,578,583.8,173765,10159544810000
2008-09-05,MUNDRAPORT,575,584.7,568.2,570.75,192519,11100393610000
2008-09-08,MUNDRAPORT,588.8,594,576.9,580.15,225668,13237703440000
2008-09-09,MUNDRAPORT,580,585.8,575,580.45,181819,10543995990000
2008-09-10,MUNDRAPORT,576,602,575.05,589.65,517234,30555222405000
2008-09-11,MUNDRAPORT,583,596.8,575.35,579.6,280981,16472617940000
2008-09-12,MUNDRAPORT,581,584.95,558.05,562.75,170293,9745552990000
2008-09-15,MUNDRAPORT,550,555,510.1,535.75,314196,16519775500000
2008-09-16,MUNDRAPORT,530.25,544.5,515.4,538.35,220585,11705303690000
2008-09-17,MUNDRAPORT,544.95,545.8,484,493.65,324750,16646294530000
2008-09-18,MUNDRAPORT,476,476,445,454.75,665699,30326304385000
2008-09-19,MUNDRAPORT,499.95,499.95,452,456.4,626712,28891179185000
2008-09-22,MUNDRAPORT,461,477.65,439,443.85,728653,33307556020000
2008-09-23,MUNDRAPORT,439,454.9,421,442.55,412444,18370335155000
2008-09-24,MUNDRAPORT,453,453,441.05,446.9,384977,17174181655000
2008-09-25,MUNDRAPORT,448,449,438,439.95,142088,6268615665000
2008-09-26,MUNDRAPORT,429.5,441.9,429,430.95,198455,8602247830000
2008-09-29,MUNDRAPORT,435,445,407.05,422.85,347497,14528735855000
2008-09-30,MUNDRAPORT,400,436,392.55,431.65,357373,14930206930000
2008-10-01,MUNDRAPORT,433.8,440,426,434.1,292413,12713843155000
2008-10-03,MUNDRAPORT,434,439.85,422.4,431.85,282657,12214204915000
2008-10-06,MUNDRAPORT,425,433,407.05,412.15,234652,9937821715000
2008-10-07,MUNDRAPORT,410,472,405.1,415.25,647919,28109867210000
2008-10-08,MUNDRAPORT,400,409.95,381.1,396.75,560925,22310084410000
2008-10-10,MUNDRAPORT,379.7,388,325.05,349.4,513928,18266983965000
2008-10-13,MUNDRAPORT,352.05,387.5,350.1,380.1,323950,12166617045000
2008-10-14,MUNDRAPORT,400,412,387,398.7,333421,13399864625000
2008-10-15,MUNDRAPORT,382,393,373,380.4,132672,5062736465000
2008-10-16,MUNDRAPORT,352.55,407.4,342.05,400.5,329381,12614622225000
2008-10-17,MUNDRAPORT,408.4,408.4,388.3,401,200412,8027838005000
2008-10-20,MUNDRAPORT,400.1,415.5,380.3,410,245317,9815143195000
2008-10-21,MUNDRAPORT,417.9,440,402,436,231715,9875802300000
2008-10-22,MUNDRAPORT,425,434,418.85,420.25,92909,3933694880000
2008-10-23,MUNDRAPORT,402.3,415,390.15,405.3,95940,3911337930000
2008-10-24,MUNDRAPORT,398,404.7,361.15,375.4,605104,23222085910000
2008-10-27,MUNDRAPORT,375,377.9,321.5,340.25,262479,9094249690000
2008-10-28,MUNDRAPORT,379.8,379.8,358,364.05,37336,1359115145000
2008-10-29,MUNDRAPORT,374.7,378,338.15,342.65,115919,4157555965000
2008-10-31,MUNDRAPORT,357,365,349.15,357.9,227297,8131421460000
2008-11-03,MUNDRAPORT,371,373,352,355.35,435536,15670054130000
2008-11-04,MUNDRAPORT,357,357,340,347.3,426295,14793609420000
2008-11-05,MUNDRAPORT,360,368.9,352.4,354.75,364596,13126674340000
2008-11-06,MUNDRAPORT,331.25,358.5,331.25,348.3,168564,5904631065000
2008-11-07,MUNDRAPORT,348,351,337.55,341.15,210164,7217572210000
2008-11-10,MUNDRAPORT,348.95,352.9,340.55,343.25,173863,6031003380000
2008-11-11,MUNDRAPORT,345,360,341.1,346.25,291545,10253771765000
2008-11-12,MUNDRAPORT,349,349,335,339.55,189310,6435807280000
2008-11-14,MUNDRAPORT,342.2,351,320,322.85,132990,4398241640000
2008-11-17,MUNDRAPORT,327.25,336.8,316.05,329.45,261195,8568335715000
2008-11-18,MUNDRAPORT,325,327.8,317.6,324.8,79370,2562073835000
2008-11-19,MUNDRAPORT,324.2,331.85,303.2,309.8,77962,2495636965000
2008-11-20,MUNDRAPORT,303,303,285,288.15,110134,3219606955000
2008-11-21,MUNDRAPORT,290,293.9,275,285.65,117231,3335788595000
2008-11-24,MUNDRAPORT,288,290,276,280.9,198251,5617136080000
2008-11-25,MUNDRAPORT,286,289.9,272.05,275.4,105896,2984635135000
2008-11-26,MUNDRAPORT,276.2,279.7,265,268.45,87649,2359984345000
2008-11-28,MUNDRAPORT,267,267,256,257.95,69478,1804389785000
2008-12-01,MUNDRAPORT,257,275,255,265.65,139673,3747812325000
2008-12-02,MUNDRAPORT,258,262.55,253.65,259.45,113639,2946706905000
2008-12-03,MUNDRAPORT,261.1,269.95,259.25,262.55,74585,1970682130000
2008-12-04,MUNDRAPORT,262.2,272,262.2,270.3,75654,2032014955000
2008-12-05,MUNDRAPORT,272.15,281.7,265.2,269.4,68500,1883303170000
2008-12-08,MUNDRAPORT,275.05,282,263.15,265.25,70425,1919803525000
2008-12-10,MUNDRAPORT,266.55,283.9,266,279.4,387501,10717935615000
2008-12-11,MUNDRAPORT,284.45,296.45,280.3,284.25,249195,7193679985000
2008-12-12,MUNDRAPORT,280,288.9,272,282.65,93313,2627791880000
2008-12-15,MUNDRAPORT,294,301.9,286,293.2,191129,5657566575000
2008-12-16,MUNDRAPORT,293,327.9,292.9,321.05,449031,14077333405000
2008-12-17,MUNDRAPORT,327.5,346.1,302.1,307.75,686034,22555184360000
2008-12-18,MUNDRAPORT,315,319.7,305.05,314.4,202116,6330329130000
2008-12-19,MUNDRAPORT,316,327.2,311,320.55,231389,7418418890000
2008-12-22,MUNDRAPORT,322,326,310,311.7,100133,3193580245000
2008-12-23,MUNDRAPORT,308,318.8,301.1,309.65,157755,4865722740000
2008-12-24,MUNDRAPORT,305.1,318,305.1,312.8,132623,4151490000000
2008-12-26,MUNDRAPORT,313.5,316.95,303,305.45,68099,2109272770000
2008-12-29,MUNDRAPORT,310,319,302,315.75,79084,2458015635000
2008-12-30,MUNDRAPORT,325.8,335,313.1,319.7,115880,3713609410000
2008-12-31,MUNDRAPORT,323,329.7,323,325.3,131274,4276766165000
2009-01-01,MUNDRAPORT,328,336.9,325.35,333.8,136138,4517567260000
2009-01-02,MUNDRAPORT,336.5,344.7,329,331.25,169149,5703039780000
2009-01-05,MUNDRAPORT,335.3,395,333,390.4,1478252,55819731105000
2009-01-06,MUNDRAPORT,397,408.9,380.25,395.2,1340260,53300917260000
2009-01-07,MUNDRAPORT,400,406.9,347.1,352.05,626963,24250087980000
2009-01-09,MUNDRAPORT,345.65,364,318.05,338,229193,7745539065000
2009-01-12,MUNDRAPORT,343,382.3,343,369.85,839495,31136414110000
2009-01-13,MUNDRAPORT,373,374,328.6,349.75,601140,21071059605000
2009-01-14,MUNDRAPORT,365,389.5,361.35,384.75,543230,20480523690000
2009-01-15,MUNDRAPORT,380,380,361,373.1,261690,9708418600000
2009-01-16,MUNDRAPORT,375,385,367,375.45,222985,8410808540000
2009-01-19,MUNDRAPORT,379.7,379.7,360.1,362.7,147342,5429177045000
2009-01-20,MUNDRAPORT,360,382.5,352,375.05,470213,17589200355000
2009-01-21,MUNDRAPORT,370,375,353.15,356.55,162450,5944418670000
2009-01-22,MUNDRAPORT,364,371.7,354.1,369.1,155032,5659932300000
2009-01-23,MUNDRAPORT,369.1,372.9,359.1,363.9,290005,10519949080000
2009-01-27,MUNDRAPORT,370,380,368,375.7,133817,5016135310000
2009-01-28,MUNDRAPORT,381,396.7,378,394.55,213076,8270145125000
2009-01-29,MUNDRAPORT,400,402,380,381.45,120451,4667131105000
2009-01-30,MUNDRAPORT,376.5,403,376.5,386.15,569737,22329845580000
2009-02-02,MUNDRAPORT,389.9,402,383,389.6,332022,13059495650000
2009-02-03,MUNDRAPORT,392,396.9,380,380.6,129965,4998650985000
2009-02-04,MUNDRAPORT,385,388.95,367,368.55,307096,11564102560000
2009-02-05,MUNDRAPORT,372,372,363.1,367.9,200590,7395461605000
2009-02-06,MUNDRAPORT,372,379.5,370,375.2,244915,9194795450000
2009-02-09,MUNDRAPORT,375.55,387.5,375.35,385.5,177584,6813083785000
2009-02-10,MUNDRAPORT,386,403,374,376.45,339949,13195433165000
2009-02-11,MUNDRAPORT,374,378,365,371.6,122130,4549880155000
2009-02-12,MUNDRAPORT,371.2,379.7,366,367.4,191178,7113934535000
2009-02-13,MUNDRAPORT,373,378,366.55,368.3,158836,5915168440000
2009-02-16,MUNDRAPORT,372.7,372.7,356.75,358.55,151292,5512767435000
2009-02-17,MUNDRAPORT,355,357,344,345.95,91113,3190818275000
2009-02-18,MUNDRAPORT,340,346.7,333,334.15,123069,4162573895000
2009-02-19,MUNDRAPORT,334,356.7,332,352,473586,16543582645000
2009-02-20,MUNDRAPORT,348,361.5,347,351.25,370436,13141686820000
2009-02-24,MUNDRAPORT,341.55,359,341.55,346.2,243982,8549601825000
2009-02-25,MUNDRAPORT,352,354,343,345.25,230475,7990701350000
2009-02-26,MUNDRAPORT,343.8,348.8,340,345.1,215832,7442939520000
2009-02-27,MUNDRAPORT,341.25,346.6,337.3,341.65,391513,13395260265000
2009-03-02,MUNDRAPORT,333.3,339.45,307,316.35,458583,15139405600000
2009-03-03,MUNDRAPORT,301.2,316.65,301.2,306.6,126340,3928733105000
2009-03-04,MUNDRAPORT,305.15,319,291.25,314,469254,14550108120000
2009-03-05,MUNDRAPORT,303.2,319.9,300.5,310.8,195189,6044761935000
2009-03-06,MUNDRAPORT,301.5,312.25,301.5,309.8,137502,4251465265000
2009-03-09,MUNDRAPORT,305.4,313.4,295,297.9,98733,3005724935000
2009-03-12,MUNDRAPORT,302.85,304.5,294.25,297.9,146086,4378920340000
2009-03-13,MUNDRAPORT,301,314.4,301,311.7,131526,4053700765000
2009-03-16,MUNDRAPORT,313,316.4,308.1,312.2,87139,2727825425000
2009-03-17,MUNDRAPORT,313,326,308.5,310.35,226884,7230580920000
2009-03-18,MUNDRAPORT,313,332,313,326.6,290448,9463746725000
2009-03-19,MUNDRAPORT,328,334.4,311,312.65,258604,8265376010000
2009-03-20,MUNDRAPORT,306.35,321.9,306.35,314.3,146542,4646785850000
2009-03-23,MUNDRAPORT,315,325.9,315,322.15,178441,5756261640000
2009-03-24,MUNDRAPORT,325,331,313,314.3,208205,6740789830000
2009-03-25,MUNDRAPORT,315,325.95,314,324.2,121996,3917472740000
2009-03-26,MUNDRAPORT,325,332.75,317.65,321.6,166172,5394101575000
2009-03-27,MUNDRAPORT,290,326.85,290,308.15,9242138,273212965265000
2009-03-30,MUNDRAPORT,321,326.5,303.1,318.1,721088,23066714805000
2009-03-31,MUNDRAPORT,319.1,328,318.25,323.3,383009,12398713235000
2009-04-01,MUNDRAPORT,323.3,346.75,323.3,340.8,1887718,63540281105000
2009-04-02,MUNDRAPORT,349.9,355,342.25,347.25,1277486,44458561835000
2009-04-06,MUNDRAPORT,355,391.05,350.1,385.15,1576171,58270354650000
2009-04-08,MUNDRAPORT,373.4,373.4,358.6,365.65,711559,26006269850000
2009-04-09,MUNDRAPORT,374.4,388.9,370.1,378.3,929375,35455716600000
2009-04-13,MUNDRAPORT,385,389.9,375.35,380.1,287618,10979957200000
2009-04-15,MUNDRAPORT,375,408.95,368.05,399.7,1083383,42680842195000
2009-04-16,MUNDRAPORT,385.3,415.15,370.25,380.2,610744,23978401995000
2009-04-17,MUNDRAPORT,385,403,374,377,507751,19810316910000
2009-04-20,MUNDRAPORT,379,389,376,378.8,262049,10023194230000
2009-04-21,MUNDRAPORT,373,383.4,370,379.6,237316,8988813990000
2009-04-22,MUNDRAPORT,382.45,400,381.25,386.8,624545,24380839355000
2009-04-23,MUNDRAPORT,394.7,401.9,375,391.55,480133,18778261900000
2009-04-24,MUNDRAPORT,392.2,419.7,391,403.5,1213967,49649680855000
2009-04-27,MUNDRAPORT,402.65,411.9,387.5,389.7,536960,21515103865000
2009-04-28,MUNDRAPORT,392,395.3,365.55,369.5,259933,9908716000000
2009-04-29,MUNDRAPORT,375,392.1,373.5,388.75,347406,13350360330000
2009-05-04,MUNDRAPORT,392,408.9,391.35,405.3,469343,18919204410000
2009-05-05,MUNDRAPORT,402,427.8,402,410.55,634433,26428725420000
2009-05-06,MUNDRAPORT,413.8,422.1,396.2,401.35,318429,13120018190000
2009-05-07,MUNDRAPORT,401,414.5,401,411.95,280135,11470588390000
2009-05-08,MUNDRAPORT,408,428.4,406.25,413.2,514518,21433928770000
2009-05-11,MUNDRAPORT,417,423,398,403.45,310581,12766549570000
2009-05-12,MUNDRAPORT,405,412.25,391.2,408.15,480540,19316413800000
2009-05-13,MUNDRAPORT,401.3,451.6,401.3,438.6,1411669,61180602025000
2009-05-14,MUNDRAPORT,401,467,362.25,461.95,1280322,58063650765000
2009-05-15,MUNDRAPORT,464.2,485.5,464.2,471.75,966255,45969240895000
2009-05-18,MUNDRAPORT,499.9,566,499.9,523.35,12366,674892405000
2009-05-19,MUNDRAPORT,600,600,451.25,528.75,947923,51518105805000
2009-05-20,MUNDRAPORT,537.9,570.7,527,536.5,1284823,70654956360000
2009-05-21,MUNDRAPORT,532,576.2,532,559.1,1107113,62257051785000
2009-05-22,MUNDRAPORT,559.1,567.75,540,546.3,364758,20104533045000
2009-05-25,MUNDRAPORT,551.2,615.7,550,599.8,1491325,88226576460000
2009-05-26,MUNDRAPORT,607.4,626.85,571.25,576.25,922825,54602584855000
2009-05-27,MUNDRAPORT,591.1,598,583.35,589.7,256566,15156435270000
2009-05-28,MUNDRAPORT,594.4,594.9,581.5,588.5,195573,11511308530000
2009-05-29,MUNDRAPORT,591,649,591,611.2,944627,58678826470000
2009-06-01,MUNDRAPORT,624.5,659,620.1,651.15,821523,52489127680000
2009-06-02,MUNDRAPORT,662,663.8,612.55,629,425551,26898873350000
2009-06-03,MUNDRAPORT,635,648.2,581,600.95,639042,39316027135000
2009-06-04,MUNDRAPORT,597,624,590.5,620.25,346049,21301153440000
2009-06-05,MUNDRAPORT,630,638,621,626.65,370690,23274421215000
2009-06-08,MUNDRAPORT,631.9,644.9,607,622.25,519603,32790281230000
2009-06-09,MUNDRAPORT,621.1,684.5,610,680.2,838443,54772818560000
2009-06-10,MUNDRAPORT,697.7,703,656.25,687.4,804013,54999499205000
2009-06-11,MUNDRAPORT,687.4,689.7,655,674.8,285059,19183882925000
2009-06-12,MUNDRAPORT,676,705,655.1,665.6,516520,35439441700000
2009-06-15,MUNDRAPORT,663.5,669,627,630.3,434156,27981850455000
2009-06-16,MUNDRAPORT,616,645,614,633.55,330434,20925988035000
2009-06-17,MUNDRAPORT,647,660,610,613.75,535106,33657653755000
2009-06-18,MUNDRAPORT,620,635,607,617.7,573708,35658857795000
2009-06-19,MUNDRAPORT,623.95,634.85,611.1,619.2,595097,36849112205000
2009-06-22,MUNDRAPORT,624.9,624.9,610.05,617.85,457676,28288343710000
2009-06-23,MUNDRAPORT,602.3,613.05,570.55,600.85,329643,19586757960000
2009-06-24,MUNDRAPORT,605,623,602.1,612.55,180581,11080205150000
2009-06-25,MUNDRAPORT,619.9,632,608,611.4,198685,12335870885000
2009-06-26,MUNDRAPORT,616,628.5,613.8,614.95,188377,11651846660000
2009-06-29,MUNDRAPORT,621.95,648.9,620,634.8,336765,21506342055000
2009-06-30,MUNDRAPORT,639.85,644.4,597.65,604.1,242428,14978395725000
2009-07-01,MUNDRAPORT,610,620,590,607.8,310028,18853731825000
2009-07-02,MUNDRAPORT,613.85,614.5,585.05,589.25,233388,13918770340000
2009-07-03,MUNDRAPORT,589,594.6,576.35,585.85,421790,24706746820000
2009-07-06,MUNDRAPORT,596,599.7,533.05,539.85,356627,20396449765000
2009-07-07,MUNDRAPORT,547,554.75,520,521.05,320477,16932125565000
2009-07-08,MUNDRAPORT,517.5,517.5,491.05,505.75,330707,16708304120000
2009-07-09,MUNDRAPORT,512.35,514.9,491.25,494.8,181173,9083674625000
2009-07-10,MUNDRAPORT,498.5,526.8,497.45,516.1,1052071,54368704530000
2009-07-13,MUNDRAPORT,510,515,499.7,506,189960,9608554540000
2009-07-14,MUNDRAPORT,515,539.7,510,525.1,879923,46272710180000
2009-07-15,MUNDRAPORT,531,547.8,529.1,540.15,544062,29368045030000
2009-07-16,MUNDRAPORT,550,551,525,528.9,220870,11865859850000
2009-07-17,MUNDRAPORT,535,549,534.1,543.55,295697,16058119830000
2009-07-20,MUNDRAPORT,547,559.9,546,551.75,306467,16986928080000
2009-07-21,MUNDRAPORT,550,557.45,542.05,553.3,290547,16062854900000
2009-07-22,MUNDRAPORT,556.5,570.9,550.05,555.95,312195,17493382395000
2009-07-23,MUNDRAPORT,565,567.9,554.2,557.25,183295,10282591090000
2009-07-24,MUNDRAPORT,565,566,555.55,558.45,163576,9176913180000
2009-07-27,MUNDRAPORT,562.9,564,548,559.1,159896,8935746940000
2009-07-28,MUNDRAPORT,560,578,553.55,561.05,204886,11629660090000
2009-07-29,MUNDRAPORT,560,561.1,538.05,545.85,150829,8311409655000
2009-07-30,MUNDRAPORT,545,570,542.1,557.05,399389,22184497540000
2009-07-31,MUNDRAPORT,574.4,614.7,561.35,601.35,1735156,102824935530000
2009-08-03,MUNDRAPORT,599.4,624,592,600.75,950404,58045749730000
2009-08-04,MUNDRAPORT,604,618,595.3,600.4,587494,35614585980000
2009-08-05,MUNDRAPORT,601,607.7,593.2,597.25,340152,20397726695000
2009-08-06,MUNDRAPORT,599.9,599.9,568,571.3,211844,12372316245000
2009-08-07,MUNDRAPORT,568,575,535.5,540.35,449286,24767172240000
2009-08-10,MUNDRAPORT,552,568,541.15,561.45,406507,22685531450000
2009-08-11,MUNDRAPORT,562,569,544,547.55,218133,12169316210000
2009-08-12,MUNDRAPORT,549.9,552,538.5,544.55,175300,9543140975000
2009-08-13,MUNDRAPORT,550,562,547,553.65,266420,14766934835000
2009-08-14,MUNDRAPORT,558,567,546.9,552.4,301202,16812367705000
2009-08-17,MUNDRAPORT,541.65,548,540,541.95,258963,14044233950000
2009-08-18,MUNDRAPORT,540,544,527,535.3,217178,11673165800000
2009-08-19,MUNDRAPORT,538.5,556.8,528,530.15,438762,23634041785000
2009-08-20,MUNDRAPORT,536,543,530,530.25,148961,7941708590000
2009-08-21,MUNDRAPORT,530,533.2,522,528.8,278046,14720317180000
2009-08-24,MUNDRAPORT,532.85,545,530.5,537.75,241532,13002271700000
2009-08-25,MUNDRAPORT,537.05,552.7,535.15,542.45,240065,13067421950000
2009-08-26,MUNDRAPORT,543.8,564,543.8,552.95,289982,16128703650000
2009-08-27,MUNDRAPORT,554.9,598.95,552.95,584.7,1276811,74366415810000
2009-08-28,MUNDRAPORT,588.4,589,563,569.2,530521,30512803350000
2009-08-31,MUNDRAPORT,565.5,586.2,555.1,557.5,468321,26661054810000
2009-09-01,MUNDRAPORT,563.85,568.7,532.1,535.55,433543,23861913745000
2009-09-02,MUNDRAPORT,535.55,543,523.25,526.05,342940,18232856210000
2009-09-03,MUNDRAPORT,534.4,551.9,533.1,546.15,339137,18447996415000
2009-09-04,MUNDRAPORT,548.8,554,537.6,550.2,181403,9909350210000
2009-09-07,MUNDRAPORT,555,572,551,567.95,335380,18901556480000
2009-09-08,MUNDRAPORT,569.95,573.9,541.1,544.55,447786,24735425315000
2009-09-09,MUNDRAPORT,553,553.9,535.4,540.15,280830,15258357725000
2009-09-10,MUNDRAPORT,548,552,537.8,540.35,214034,11670975170000
2009-09-11,MUNDRAPORT,542,545,531.2,534,176708,9516133110000
2009-09-14,MUNDRAPORT,538,539.85,525,535.2,154624,8246768710000
2009-09-15,MUNDRAPORT,537,549.8,536.05,547.25,177236,9639447165000
2009-09-16,MUNDRAPORT,550.25,554,535,539.95,348370,18901418885000
2009-09-17,MUNDRAPORT,541,547.9,532,534.95,193381,10431282300000
2009-09-18,MUNDRAPORT,534,545.35,533.15,535.25,282188,15175555550000
2009-09-22,MUNDRAPORT,539.75,557.05,533,542.65,535942,29381149505000
2009-09-23,MUNDRAPORT,539.1,549.7,535,537.5,231364,12577572570000
2009-09-24,MUNDRAPORT,534.9,538,527.9,531.7,201906,10736099215000
2009-09-25,MUNDRAPORT,526,545.7,525,528.45,352597,18855471765000
2009-09-29,MUNDRAPORT,528,534.8,524.2,526,228477,12085469890000
2009-09-30,MUNDRAPORT,526,533.95,516.25,519.85,543102,28600145785000
2009-10-01,MUNDRAPORT,521.8,533,521.2,525.55,220188,11598113230000
2009-10-05,MUNDRAPORT,526.9,531.9,514.05,514.8,328670,17096215610000
2009-10-06,MUNDRAPORT,525,525,500,510.95,332622,16923020410000
2009-10-07,MUNDRAPORT,514.95,519,508,510.5,266351,13713029435000
2009-10-08,MUNDRAPORT,514.2,531,507.9,525.2,701424,36784576180000
2009-10-09,MUNDRAPORT,527,545,527,538.1,933362,50249812890000
2009-10-12,MUNDRAPORT,541.65,547.1,534.2,537.7,267755,14479723490000
2009-10-14,MUNDRAPORT,540,556.1,538,551.85,662526,36317142265000
2009-10-15,MUNDRAPORT,559.8,563.45,552,555.7,566967,31574551100000
2009-10-16,MUNDRAPORT,559.8,564,547.45,555.05,340086,18877728990000
2009-10-17,MUNDRAPORT,559.8,559.8,547.15,549.4,65966,3639098585000
2009-10-20,MUNDRAPORT,552,554.9,540.65,547.35,321798,17611197060000
2009-10-21,MUNDRAPORT,546.35,554,537.5,540.5,191890,10478192965000
2009-10-22,MUNDRAPORT,538,539.1,521.2,525.15,170998,9080294165000
2009-10-23,MUNDRAPORT,534.9,534.9,518,519.65,162478,8531408345000
2009-10-26,MUNDRAPORT,523.95,530,512,526.6,220249,11539195545000
2009-10-27,MUNDRAPORT,522,531,506,508.45,286786,14880963040000
2009-10-28,MUNDRAPORT,502,518.9,502,514.3,112298,5754864065000
2009-10-29,MUNDRAPORT,507.9,516.6,505,508.15,129761,6625550800000
2009-10-30,MUNDRAPORT,513,528.95,467.15,500.15,1348166,67589288060000
2009-11-03,MUNDRAPORT,500,500,474,481.4,383653,18593521580000
2009-11-04,MUNDRAPORT,494.5,494.9,482.2,491.7,243499,11901596660000
2009-11-05,MUNDRAPORT,490.9,534.5,488.25,529.15,786569,40936519395000
2009-11-06,MUNDRAPORT,534.35,534.7,521.2,525.35,185640,9786537825000
2009-11-09,MUNDRAPORT,528.7,548.5,522.85,535.5,399936,21520467030000
2009-11-10,MUNDRAPORT,540,542.8,516.9,518.95,144560,7622476740000
2009-11-11,MUNDRAPORT,520,532.85,520,528.95,163457,8625222775000
2009-11-12,MUNDRAPORT,528,552,528,541.8,404500,22012198555000
2009-11-13,MUNDRAPORT,544.25,548.9,535.35,542.85,193032,10496330920000
2009-11-16,MUNDRAPORT,545,554.65,539,545.2,317053,17385357155000
2009-11-17,MUNDRAPORT,569.7,569.7,528.1,530,100131,5354196080000
2009-11-18,MUNDRAPORT,529,546.85,527.25,534.3,213402,11542704510000
2009-11-19,MUNDRAPORT,534.3,544,533.35,539.15,130250,7018609065000
2009-11-20,MUNDRAPORT,535,544.8,531,535.35,197919,10618314250000
2009-11-23,MUNDRAPORT,540,554.2,540,551.6,246190,13470030690000
2009-11-24,MUNDRAPORT,554,555,544,548.7,245743,13539924555000
2009-11-25,MUNDRAPORT,550,561,540,547.8,280744,15520260300000
2009-11-26,MUNDRAPORT,550,553,544,547.15,128141,7032928545000
2009-11-27,MUNDRAPORT,540.4,542.8,526,531.05,167129,8865220915000
2009-11-30,MUNDRAPORT,535,545,535,542.85,144163,7809821700000
2009-12-01,MUNDRAPORT,541,559,537,556.8,213170,11791765885000
2009-12-02,MUNDRAPORT,559,574,556.1,569.45,508864,28877626350000
2009-12-03,MUNDRAPORT,573,577.4,567.05,572.65,217033,12435025805000
2009-12-04,MUNDRAPORT,571.4,584.8,565.1,567.05,178856,10266484600000
2009-12-07,MUNDRAPORT,569.95,577,555,556.6,91335,5149648555000
2009-12-08,MUNDRAPORT,559.6,575.8,553.3,573.75,269111,15243656075000
2009-12-09,MUNDRAPORT,567.5,583,557.15,559.95,181413,10365279085000
2009-12-10,MUNDRAPORT,560.1,569,560,563.25,84642,4780610610000
2009-12-11,MUNDRAPORT,565,573.9,558.2,568.55,137071,7782941380000
2009-12-14,MUNDRAPORT,564.1,575,554,566.05,86111,4884099015000
2009-12-15,MUNDRAPORT,566.05,571.8,555.95,558.75,85120,4804996185000
2009-12-16,MUNDRAPORT,560,562.7,548.5,552.5,58296,3223643720000
2009-12-17,MUNDRAPORT,553,555.5,544.1,548.65,121921,6693177370000
2009-12-18,MUNDRAPORT,549.2,550,541,543.05,261058,14303869510000
2009-12-21,MUNDRAPORT,541,563.25,539.15,544.5,216146,11863492355000
2009-12-22,MUNDRAPORT,547.65,557.85,538,540,88155,4816347320000
2009-12-23,MUNDRAPORT,540,548.2,538.5,543.15,203992,11090073335000
2009-12-24,MUNDRAPORT,547.45,561,543.2,556.95,120690,6667873105000
2009-12-29,MUNDRAPORT,560,563.9,547,551.95,140931,7773339710000
2009-12-30,MUNDRAPORT,557,559.4,548,549.95,116855,6478496260000
2009-12-31,MUNDRAPORT,540.4,564.5,540.4,553.45,145907,8148646060000
2010-01-04,MUNDRAPORT,555,562.8,553.5,556.75,215808,12004162925000
2010-01-05,MUNDRAPORT,559.8,583.5,559,575.95,422500,24322862395000
2010-01-06,MUNDRAPORT,579,610,565.35,604.5,1152290,68809755845000
2010-01-07,MUNDRAPORT,607.45,616.05,595,597.35,634852,38447741705000
2010-01-08,MUNDRAPORT,597,608.5,593.2,596.65,244112,14677482025000
2010-01-11,MUNDRAPORT,603,634.9,598,616.95,1102406,68303345680000
2010-01-12,MUNDRAPORT,622,642,616.35,626.2,873234,55161656195000
2010-01-13,MUNDRAPORT,615.25,654.85,525,649.85,895058,57353485090000
2010-01-14,MUNDRAPORT,657.4,662.75,636.25,639.2,604166,39197047505000
2010-01-15,MUNDRAPORT,643,652,635.35,649.05,479239,30985315565000
